pnum,qualitative,concave,noChange,accuracy,RT
6,0,0,1,1,0.61312
6,1,0,0,0,0.76011
6,0,0,1,1,1.2524
6,1,0,0,0,0.87942
6,1,0,0,0,0.66678
6,1,1,0,1,0.58647
6,0,0,1,1,0.78635
6,0,0,1,1,0.78636
6,0,0,1,1,0.6531
6,0,0,1,1,0.71992
6,1,0,0,1,0.53317
6,1,0,0,0,0.74638
6,0,0,1,1,0.71973
6,0,0,0,0,0.71961
6,0,0,1,1,0.50716
6,0,1,0,1,0.61311
6,0,0,1,0,1.0262
6,0,0,1,1,0.94627
6,0,1,0,1,0.66613
6,0,0,1,1,0.77341
6,0,1,0,1,0.6265
6,1,1,0,0,0.55972
6,0,1,0,0,0.66643
6,0,0,1,1,2.3325
6,1,1,0,1,0.71973
6,0,1,0,0,1.6659
6,0,0,0,1,0.66699
6,0,0,1,0,0.86633
6,0,0,1,1,1.0129
6,1,1,0,0,0.59984
6,0,1,0,1,0.91964
6,1,1,0,1,0.57357
6,0,0,1,1,0.41346
6,0,0,0,0,0.87962
6,0,0,1,0,0.60057
6,0,0,0,1,0.50668
6,0,0,0,1,0.94642
6,0,1,0,0,1.5726
6,0,1,0,1,0.55982
6,0,0,1,1,0.45293
6,0,1,0,1,0.65311
6,0,0,0,1,0.50651
6,1,1,0,0,1.0795
6,0,0,0,1,0.55982
6,0,1,0,0,0.53316
6,0,0,1,1,0.65352
6,0,0,1,0,1.4661
6,0,0,1,1,1.0662
6,1,1,0,0,1.0929
6,0,0,1,0,2.5321
6,0,0,1,1,0.71993
6,0,0,1,1,0.82656
6,0,0,1,1,0.27997
6,1,0,0,1,0.77304
6,0,0,1,1,0.61312
6,0,0,0,1,0.5065
6,1,1,0,1,0.66683
6,1,1,0,1,0.65297
6,0,0,1,1,0.81301
6,0,0,0,1,1.5726
6,0,0,1,0,0.6531
6,0,0,1,1,0.51995
6,0,0,0,0,0.41323
6,0,0,1,1,0.55982
6,0,1,0,0,0.53316
6,0,0,0,0,0.81302
6,0,0,1,1,0.62645
6,0,0,1,0,0.77322
6,1,0,0,1,1.1062
6,0,0,1,0,0.57314
6,0,0,1,1,0.53288
6,0,0,1,1,0.77304
6,0,0,0,1,2.7986
6,0,1,0,1,0.78684
6,0,0,0,0,0.65309
6,0,0,1,1,1.3461
6,1,0,0,0,0.6128
6,0,0,1,1,3.6914
6,0,1,0,0,0.46654
6,1,0,0,1,0.95947
6,0,0,1,0,0.82678
6,0,0,1,1,0.61312
6,0,0,1,1,0.79982
6,0,0,1,0,0.68024
6,0,0,0,0,1.2661
6,1,0,0,1,0.55982
6,0,0,1,1,0.53328
6,0,0,1,1,0.58647
6,1,1,0,0,0.38658
6,1,1,0,0,0.61312
6,0,0,1,1,1.7993
6,0,0,1,0,0.65364
6,0,0,1,0,0.82634
6,0,0,1,1,1.5459
6,0,0,1,1,1.7325
6,0,1,0,1,1.2794
6,0,0,1,0,0.73336
6,0,0,1,1,0.81296
6,0,0,1,0,1.0132
6,0,0,1,1,0.62645
6,0,0,1,0,0.97292
6,1,1,0,1,1.1331
6,1,0,0,1,0.77333
6,0,1,0,1,0.90673
6,0,0,1,0,0.58635
6,0,1,0,1,1.0396
6,0,0,1,1,0.58647
6,0,0,1,0,0.67975
6,0,0,1,1,1.0001
6,0,0,0,1,0.83966
6,0,0,1,1,0.44024
6,0,0,1,1,0.71955
6,1,0,0,0,0.51992
7,1,0,0,0,0.82634
7,1,1,0,0,0.55982
7,0,0,0,0,1.0129
7,1,0,0,0,0.51986
7,0,1,0,1,1.1062
7,0,0,1,1,0.71992
7,0,0,1,1,0.69327
7,1,1,0,1,0.91964
7,0,0,0,1,0.59979
7,0,0,1,1,0.61312
7,1,0,0,1,0.67977
7,0,0,1,1,0.59995
7,0,0,1,1,0.85299
7,0,0,0,1,0.46653
7,1,0,0,1,0.6134
7,0,0,0,1,0.57315
7,0,1,0,1,0.70668
7,1,0,0,1,0.53316
7,1,0,0,1,1.5992
7,1,0,0,1,0.62645
7,1,0,0,1,1.4794
7,0,0,0,1,1.1865
7,0,1,0,1,0.51984
7,0,0,1,1,1.5325
7,0,0,1,1,0.73306
7,0,0,1,0,1.6127
7,0,0,1,1,0.51987
7,0,0,1,1,0.53332
7,0,1,0,0,0.51984
7,0,0,1,1,0.89297
7,0,0,1,1,0.39991
7,0,0,0,1,0.78637
7,0,0,1,1,0.85335
7,0,0,1,1,0.70647
7,1,1,0,1,0.63978
7,0,0,1,1,0.95961
7,0,1,0,1,0.57315
7,0,1,0,1,0.81323
7,0,0,1,1,0.3999
7,0,0,1,1,0.62613
7,0,0,1,1,0.77304
7,0,1,0,1,0.49313
7,0,1,0,1,0.51985
7,1,0,0,1,0.50651
7,0,0,0,1,2.1723
7,0,1,0,1,0.58647
7,1,0,0,1,0.46654
7,0,0,1,1,1.2794
7,1,0,0,1,0.73315
7,0,0,1,1,0.83967
7,0,0,0,0,0.69308
7,1,1,0,0,0.94649
7,0,0,1,1,2.2657
7,0,0,1,1,0.45321
7,1,0,0,0,0.36011
7,1,1,0,1,4.5845
7,0,1,0,1,1.4393
7,0,0,1,1,0.58606
7,0,0,1,1,1.0929
7,1,1,0,1,0.59981
7,0,0,1,1,2.0127
7,0,1,0,1,0.57314
7,0,0,1,1,0.55976
7,0,0,1,1,0.82633
7,0,0,1,1,0.66665
7,0,0,1,1,0.73305
7,1,0,0,1,0.6394
7,0,0,0,1,0.61346
7,0,1,0,1,3.1587
7,1,0,0,1,0.82634
7,0,0,0,1,0.37325
7,0,0,1,0,0.63979
7,0,0,1,1,0.7064
7,0,0,1,1,0.46679
7,1,1,0,0,0.46654
7,1,1,0,1,0.86632
7,0,0,1,1,1.9857
7,0,0,1,1,0.89294
7,0,0,0,1,0.58624
7,1,0,0,1,0.69309
7,0,0,0,1,0.90643
7,0,0,1,1,0.53316
7,0,0,1,1,1.6925
7,0,0,0,0,0.70667
7,1,0,0,1,0.74638
7,0,0,1,0,0.4532
7,0,0,1,1,0.49313
7,0,0,0,1,1.2528
7,0,0,0,1,0.82657
7,0,0,1,0,0.85307
7,0,0,1,1,0.77303
7,0,0,1,1,0.79969
7,0,0,1,1,1.0795
7,0,0,1,1,0.57315
7,0,0,1,0,0.49342
7,0,0,1,1,0.47985
7,1,1,0,0,0.73306
7,1,1,0,1,0.66642
7,0,1,0,1,0.54673
7,0,0,1,0,1.1734
7,0,0,1,1,0.94594
7,0,0,1,1,0.67975
7,0,0,0,1,0.70641
7,0,0,0,1,0.78636
7,0,0,1,1,0.94628
7,0,0,1,1,0.53317
7,0,0,0,1,0.73305
7,0,0,1,1,0.57337
7,1,1,0,1,0.37348
7,0,0,1,1,0.93295
7,0,1,0,1,0.83967
7,0,0,1,1,0.55957
7,1,1,0,1,0.58647
7,0,1,0,1,0.57315
7,0,0,0,1,0.70652
7,0,0,1,1,0.71973
7,1,0,0,1,2.0124
7,0,1,0,1,0.41322
7,0,0,1,1,0.41324
7,0,0,1,1,0.51985
7,0,0,1,1,0.54649
7,1,0,0,1,0.82634
7,0,0,1,1,0.55981
7,0,0,0,0,0.58647
7,1,1,0,1,0.53317
7,0,0,1,1,1.0129
7,0,0,0,1,0.5998
7,0,0,1,1,0.91995
7,0,0,1,1,0.69308
7,0,0,1,1,1.1061
7,0,0,0,1,0.55982
7,0,1,0,1,0.42674
7,0,0,1,1,0.65281
7,0,0,0,1,0.59948
7,1,1,0,0,0.73298
7,0,0,1,1,0.49319
7,1,1,0,1,0.87954
7,0,0,1,0,1.0795
7,0,1,0,1,0.77271
7,1,1,0,1,0.78636
7,0,0,1,1,0.66642
7,1,1,0,1,1.1195
7,0,0,1,1,0.42682
7,1,0,0,1,0.65336
7,0,0,1,1,0.73306
7,0,1,0,0,0.73285
7,0,0,1,1,0.70641
7,0,0,1,1,0.37327
7,0,0,1,1,0.77337
7,0,0,1,1,0.67956
7,0,1,0,1,0.50652
7,0,0,1,1,0.45322
7,0,0,1,1,0.58678
7,1,1,0,0,1.2797
7,0,0,1,1,1.0528
7,0,0,1,1,0.20002
7,1,1,0,1,0.52015
7,0,0,1,1,0.54649
7,0,0,0,1,0.5465
7,0,0,1,1,0.63984
7,1,1,0,1,0.66643
7,1,0,0,1,0.7995
7,0,0,1,1,0.55981
7,0,0,1,1,0.70657
7,0,0,1,1,0.82644
7,0,0,1,1,0.63994
7,1,0,0,1,0.91962
7,0,1,0,1,0.49295
7,0,1,0,1,0.83975
7,0,1,0,1,0.49319
7,0,0,1,1,2.0657
7,0,0,0,1,4.5043
7,1,1,0,1,0.69307
7,1,0,0,0,1.1728
7,0,0,1,1,0.54617
7,0,0,1,1,0.69308
7,0,0,1,1,0.47987
7,0,0,1,1,0.95957
7,0,0,1,1,0.5465
7,0,0,1,1,1.9727
7,1,0,0,1,1.5996
7,0,0,1,1,0.70649
7,0,0,1,1,0.50652
7,0,1,0,1,1.1728
7,0,0,1,0,0.64002
7,0,0,1,0,1.0531
7,0,0,1,1,0.42656
7,0,0,1,0,1.5992
7,0,0,1,0,1.2128
7,0,0,1,1,1.426
7,0,0,1,1,0.64002
7,1,0,0,1,1.5459
7,0,0,0,1,1.3191
7,1,1,0,0,2.6653
7,0,0,1,1,0.73306
7,0,1,0,1,0.83958
7,1,1,0,0,0.78669
7,0,0,1,1,1.7325
7,0,0,1,1,0.41316
7,0,0,1,1,0.59955
7,0,0,1,1,0.77304
7,0,0,0,0,1.1864
7,0,0,1,1,0.61327
7,0,1,0,1,1.999
7,0,1,0,1,0.61313
7,0,0,1,0,0.71973
7,1,0,0,1,0.47987
7,0,1,0,1,0.43989
7,0,0,0,1,0.97293
7,1,0,0,1,0.63978
7,0,1,0,0,0.46661
7,0,0,1,1,1.266
7,0,0,0,1,2.9055
7,0,1,0,0,0.89293
7,0,1,0,1,0.83966
7,0,1,0,1,0.5999
7,1,1,0,0,0.69308
7,0,0,1,1,0.97299
7,0,0,1,1,0.57314
7,0,0,1,1,5.024
7,0,1,0,1,0.63987
7,0,1,0,1,0.77303
7,0,0,1,1,1.0662
7,0,0,1,1,0.46654
7,1,1,0,1,1.0926
7,0,0,1,1,0.50651
7,0,0,0,1,0.58647
7,1,0,0,1,0.81301
7,0,0,1,0,5.2506
7,1,1,0,1,1.6659
7,0,0,1,1,0.79969
7,0,0,1,0,0.50651
7,0,1,0,1,0.81301
7,0,0,0,1,0.63978
7,0,0,1,1,0.61312
7,1,0,0,0,0.57315
7,0,1,0,1,0.79969
7,1,0,0,1,4.2911
7,0,1,0,1,0.35993
7,0,0,1,1,0.41331
7,1,0,0,1,0.50699
7,0,0,1,1,0.81301
7,0,0,1,1,0.59952
7,1,0,0,1,0.49372
7,0,0,0,1,1.2127
7,0,0,1,1,0.90637
7,1,0,0,0,0.85331
7,0,1,0,1,1.466
7,0,1,0,1,0.45321
7,1,0,0,0,0.57314
7,0,0,1,1,0.47987
7,0,0,1,1,0.53317
7,0,1,0,1,0.70668
7,0,0,1,1,1.386
7,0,0,1,1,0.52015
7,0,0,1,1,0.83944
7,0,0,0,1,0.64013
7,0,0,0,0,1.4661
7,1,1,0,1,0.48
7,1,0,0,0,0.77311
7,0,1,0,1,0.82633
7,0,0,1,0,0.70659
7,1,0,0,1,0.42656
7,0,0,1,1,0.55982
7,0,0,1,0,0.78635
7,0,0,1,1,0.5998
7,1,0,0,1,0.85299
7,0,0,0,1,0.74662
7,1,0,0,1,0.55982
7,0,0,1,1,0.90629
7,0,0,1,1,1.5862
7,0,0,1,1,0.8403
7,0,0,1,1,1.0663
7,1,0,0,1,0.45334
7,1,0,0,0,1.0396
7,0,1,0,1,0.65311
7,0,0,1,0,0.53338
7,0,0,1,1,0.42685
7,0,0,1,1,0.59985
7,0,0,0,1,0.45321
7,0,0,1,1,0.77295
7,1,1,0,0,0.63977
7,0,0,1,1,1.1195
7,0,0,1,1,0.53317
7,0,0,1,1,0.61304
7,0,0,1,1,0.51984
7,0,1,0,1,0.38658
7,0,0,1,1,0.41355
7,0,0,0,1,0.67975
7,0,0,1,1,0.97347
7,0,0,1,1,1.2127
7,1,1,0,0,1.2528
7,0,0,1,1,0.86632
7,0,0,1,0,0.78636
7,0,0,1,1,1.2528
7,0,0,0,1,0.46654
7,0,0,1,1,1.1195
7,1,1,0,1,1.1462
7,0,0,1,0,0.41324
7,1,0,0,1,0.53317
7,1,1,0,1,0.50651
7,0,0,1,1,0.4268
7,0,0,0,0,0.49351
7,1,0,0,1,1.1731
7,0,0,1,0,1.133
7,0,0,1,1,1.9191
7,0,0,1,1,0.9063
7,0,0,1,1,0.9061
7,1,1,0,1,0.62645
7,1,0,0,1,0.5998
7,0,0,1,1,0.9596
7,1,0,0,1,1.0396
7,0,1,0,1,1.4127
7,0,0,0,1,0.77295
7,0,0,0,1,0.66643
7,1,1,0,1,2.4253
7,0,0,1,1,0.50678
7,1,1,0,1,0.73307
7,0,0,0,1,0.70641
7,0,0,1,0,0.8663
7,0,0,1,1,1.3594
7,0,1,0,1,0.8128
7,0,0,1,1,0.73305
7,1,0,0,1,0.61313
7,0,0,1,1,0.86631
7,0,0,1,1,0.59979
7,0,0,1,0,0.41323
7,0,1,0,1,0.49287
7,1,0,0,1,0.81314
7,0,0,1,1,0.70641
7,1,0,0,0,1.5328
7,0,0,1,1,0.61312
7,1,1,0,1,0.41328
7,0,0,0,1,0.5998
7,0,0,0,1,1.1062
7,0,0,1,1,0.69308
7,0,0,1,1,1.6925
7,0,0,1,1,0.72008
7,1,1,0,1,0.39991
7,1,1,0,1,0.57314
7,1,1,0,0,0.78636
7,0,1,0,1,4.8109
7,0,0,0,1,0.62656
7,0,0,1,1,0.5867
7,0,0,1,1,1.0529
7,0,0,1,1,0.55982
7,1,1,0,1,0.5998
7,0,0,1,1,0.57314
7,0,0,0,1,0.71973
7,0,0,1,1,1.5326
7,0,0,1,0,0.58669
7,1,0,0,1,0.45321
7,0,1,0,1,0.63977
7,0,0,0,0,0.86642
7,0,0,1,1,0.89296
7,0,0,1,1,0.73306
7,0,0,1,1,1.0529
7,0,1,0,1,1.2924
7,0,0,1,1,0.51984
7,1,1,0,0,0.73305
7,0,0,1,1,1.0396
7,0,0,1,1,1.0262
7,0,0,1,1,1.0929
7,0,0,0,1,0.4005
7,0,0,1,1,0.6531
7,0,0,0,1,1.6929
7,0,1,0,1,0.53317
7,0,0,1,1,0.47986
7,0,0,1,1,0.87965
7,1,0,0,1,0.91968
7,0,0,1,1,0.74639
7,1,0,0,1,0.73358
7,0,0,1,1,0.73284
7,1,1,0,1,1.1861
7,0,0,1,1,0.7597
7,1,1,0,1,0.54685
7,1,1,0,1,2.4255
7,0,0,0,0,0.79968
7,0,0,0,1,0.50651
7,0,0,0,0,0.71978
7,0,1,0,1,0.53317
7,0,0,1,1,1.7456
7,0,0,1,1,0.62644
7,0,0,1,0,0.79959
7,0,0,1,0,1.0529
7,0,0,0,0,0.94634
7,0,0,1,1,0.81277
7,0,0,0,1,1.7195
7,0,0,1,1,0.7334
7,0,1,0,1,0.57314
7,0,0,0,0,0.44003
7,0,0,1,0,0.99959
7,0,1,0,0,0.6267
7,0,0,1,1,1.8524
7,1,0,0,1,0.90629
7,1,0,0,1,1.0262
7,1,1,0,1,0.54638
7,0,0,1,1,0.57315
7,0,0,1,1,0.5998
7,0,0,1,1,0.73467
7,0,0,1,1,1.1195
7,1,0,0,1,0.75998
7,0,0,1,1,1.1727
7,1,1,0,1,0.94628
7,0,0,0,1,0.62645
7,1,1,0,0,0.97292
7,0,1,0,1,0.46654
7,1,0,0,1,0.53317
7,0,0,1,0,3.2383
7,1,1,0,1,3.172
7,0,0,1,1,1.2797
7,0,0,1,1,0.66675
7,1,0,0,1,1.0396
7,0,0,0,1,0.8129
7,0,0,1,1,0.61313
7,0,0,1,0,1.1728
7,0,0,1,1,0.5737
7,1,1,0,1,0.70641
7,1,1,0,1,0.54649
7,1,1,0,0,1.6659
7,1,0,0,0,0.74639
7,0,0,1,1,2.0391
7,1,1,0,1,0.43988
7,0,0,1,1,0.77305
7,0,0,1,0,0.83967
7,1,0,0,1,0.65364
7,1,1,0,1,0.70641
7,0,0,1,1,0.81279
7,0,0,1,1,0.41324
7,0,0,0,1,0.85298
7,0,1,0,1,1.2393
7,0,0,1,1,0.79952
7,1,0,0,0,0.8933
7,0,0,1,1,0.65311
7,0,1,0,1,0.70623
7,0,0,1,0,0.65311
7,0,0,1,0,0.93295
7,0,0,1,1,0.77337
7,1,1,0,1,0.61313
7,0,0,0,1,0.57315
7,0,0,1,1,0.54691
7,0,0,0,1,0.73306
7,1,0,0,1,0.62645
7,0,0,1,1,0.56012
7,0,0,0,1,0.63958
7,0,0,1,0,1.8794
7,0,0,1,1,0.99947
7,1,0,0,1,0.54645
7,1,1,0,1,0.68003
7,0,0,1,1,0.86663
7,0,0,1,0,1.1328
7,1,1,0,1,0.61312
7,0,0,1,1,2.4656
7,0,0,1,1,0.59835
7,0,0,1,1,0.5335
7,0,0,1,1,0.73306
7,0,1,0,0,1.5859
7,0,0,0,1,0.88002
7,0,0,1,1,0.63978
7,1,1,0,1,0.61312
7,0,0,0,1,0.93294
7,0,1,0,1,0.90629
7,0,0,1,0,0.68004
7,0,0,0,1,0.53317
7,0,0,1,0,0.89313
7,0,1,0,1,0.71972
7,0,1,0,1,0.82651
7,0,0,1,1,0.46653
7,0,0,1,0,0.5465
7,0,0,1,1,0.43961
7,0,0,1,1,1.0396
7,0,0,1,1,3.1051
7,0,0,1,1,0.5465
7,0,0,1,1,0.58648
7,1,0,0,1,0.61313
7,0,0,1,1,0.65311
7,0,0,1,0,0.74671
7,1,0,0,1,0.5465
7,0,1,0,1,2.6254
7,0,1,0,1,0.43989
7,0,0,1,1,0.69308
7,0,0,1,1,0.8527
7,1,1,0,1,1.1596
7,0,0,1,1,0.45291
7,1,1,0,0,1.7059
7,0,0,1,1,0.6402
7,1,0,0,1,0.93295
7,0,0,0,1,1.6526
7,1,0,0,0,0.69307
7,0,1,0,1,0.58666
7,1,0,0,0,0.61312
7,1,1,0,1,1.3727
7,0,0,1,1,0.58648
7,0,0,1,1,0.42656
7,1,1,0,1,1.2261
7,0,1,0,1,0.5465
7,0,0,1,1,1.0129
7,0,0,1,1,0.60006
7,0,0,0,0,1.3729
7,0,0,1,1,0.49296
7,0,0,1,1,0.60014
7,1,0,0,1,0.50651
7,0,0,1,0,1.1198
7,0,0,1,0,0.61312
7,0,0,1,1,0.63977
7,0,0,1,1,0.75993
7,1,0,0,0,1.3727
7,0,1,0,1,0.69308
7,0,0,1,1,0.74639
7,0,0,0,1,0.75939
7,0,0,1,1,0.79969
7,0,1,0,1,0.61287
7,1,0,0,1,0.50656
7,0,0,1,1,0.73334
7,0,0,1,1,1.2794
7,0,0,1,1,0.32008
7,0,1,0,1,0.61312
7,1,1,0,1,1.1195
7,0,1,0,1,1.5193
7,0,0,1,1,0.51985
7,0,0,0,1,0.70624
7,0,1,0,1,0.69308
7,0,0,1,0,1.7858
7,0,0,1,1,0.42656
7,0,0,1,1,0.6133
7,0,0,0,0,0.73305
7,1,1,0,1,0.57315
7,0,0,1,1,0.58698
7,0,0,1,1,0.49317
7,1,0,0,1,0.86636
7,0,0,1,1,0.73306
7,0,0,1,1,0.38658
7,0,1,0,1,0.57314
7,0,0,1,0,1.1728
7,0,0,1,1,0.54708
7,0,0,1,1,0.49319
7,1,0,0,0,0.75997
7,0,0,1,1,0.87964
7,1,1,0,0,2.6119
7,0,0,1,1,0.30632
7,0,0,0,1,0.42644
7,0,1,0,1,0.69308
7,0,0,1,1,0.53321
7,1,0,0,1,0.5998
7,1,1,0,1,0.89339
7,0,0,1,1,0.47986
7,0,0,0,1,2.0661
7,1,1,0,1,0.73317
7,0,0,1,1,0.53316
7,0,0,1,1,0.66641
7,0,0,1,1,0.45321
7,0,0,1,1,0.46654
7,0,0,1,1,0.70693
7,0,0,1,1,0.55983
7,0,0,0,0,4.6642
7,0,1,0,1,0.49337
7,0,0,0,1,0.61311
7,0,0,1,1,0.99948
7,0,0,0,1,2.9588
7,0,0,0,1,1.2528
7,0,0,1,1,0.66665
7,0,0,1,1,0.49355
7,0,0,1,1,3.0518
7,0,0,1,1,0.45321
7,1,1,0,1,0.62612
7,1,1,0,1,0.87964
7,1,1,0,1,0.79938
7,1,1,0,1,0.66644
7,1,0,0,1,0.61312
7,0,0,1,1,0.52007
7,0,0,1,1,1.5459
7,0,0,1,1,0.86633
7,0,0,1,1,0.9463
7,0,1,0,1,0.5866
7,1,0,0,0,0.8134
7,0,1,0,1,1.1328
7,0,0,1,1,0.66642
7,0,0,1,1,0.50651
7,0,1,0,0,2.6122
7,0,0,1,1,0.55982
7,1,1,0,0,0.62659
7,0,0,1,1,0.50652
7,0,0,1,1,0.78618
7,1,0,0,1,2.9982
7,0,0,1,1,1.1195
7,0,0,1,1,0.49319
7,1,1,0,1,0.6134
7,0,0,1,1,0.49319
7,0,0,1,1,1.466
7,0,0,1,1,0.59984
7,0,0,1,1,0.41324
7,1,0,0,1,0.53294
7,0,1,0,1,0.47986
7,0,0,1,1,0.37325
7,1,0,0,0,1.3994
7,0,0,1,1,0.66625
7,0,0,1,1,0.57304
7,1,1,0,1,0.43989
7,0,0,1,1,0.2933
7,0,1,0,1,0.813
7,0,0,1,1,0.86631
7,0,0,1,1,0.75971
7,0,0,1,0,0.58688
7,1,1,0,1,0.6531
7,0,0,0,1,0.71974
7,0,0,1,1,0.63977
7,0,0,1,0,0.94626
7,0,0,1,1,0.78669
7,0,0,0,1,0.9063
7,1,0,0,0,0.59946
7,0,0,1,1,0.94627
7,1,1,0,0,0.66674
7,0,0,1,1,0.57332
7,0,0,1,1,0.53288
7,0,1,0,1,0.55982
7,0,0,1,1,0.46653
7,0,0,0,1,0.73305
7,1,1,0,0,0.85299
7,0,0,1,1,0.69316
7,0,0,1,1,0.57315
7,1,1,0,1,0.91962
7,0,0,1,1,0.50651
7,0,0,1,1,0.55982
7,1,1,0,1,0.50656
7,1,1,0,1,0.89272
7,1,0,0,1,0.64003
7,1,0,0,1,0.50651
7,0,0,1,1,0.60024
7,1,1,0,1,3.9979
7,0,0,0,1,0.70666
7,0,0,1,1,0.53316
7,0,1,0,1,4.3311
7,1,0,0,1,0.62631
7,0,1,0,1,0.55982
7,1,1,0,0,0.89284
7,0,0,1,1,0.58684
7,1,0,0,1,0.62616
7,0,0,0,1,1.0396
7,0,0,1,1,0.40012
7,0,0,1,1,0.86632
8,1,1,0,1,0.57316
8,0,0,0,1,0.54651
8,0,0,1,1,0.90648
8,0,0,1,1,0.49336
8,1,0,0,0,0.78639
8,0,0,1,1,0.59981
8,0,0,1,1,0.4532
8,0,0,1,1,0.57316
8,0,0,1,1,0.70617
8,0,0,0,1,0.69308
8,0,0,1,1,0.65277
8,1,0,0,0,0.47987
8,0,0,1,1,0.77305
8,0,0,1,1,0.5333
8,1,0,0,0,0.47986
8,0,0,1,1,0.5998
8,0,0,1,1,0.7064
8,1,1,0,0,0.66672
8,0,0,0,0,0.6531
8,0,0,1,1,0.45321
8,0,0,1,1,0.57315
8,0,1,0,1,0.53317
8,0,0,0,0,0.54689
8,0,1,0,1,0.69309
8,0,0,1,1,0.50688
8,1,1,0,1,0.77326
8,0,0,1,1,0.54678
8,0,1,0,1,0.53317
8,1,0,0,0,0.66671
8,1,0,0,0,0.61312
8,0,0,1,1,0.50668
8,0,0,1,1,0.65332
8,0,0,1,0,0.65311
8,1,1,0,0,0.59985
8,0,1,0,1,0.46653
8,1,1,0,1,0.53346
8,1,1,0,1,0.57315
8,0,0,1,1,0.49319
8,0,0,1,1,0.51983
8,0,1,0,0,0.71974
8,1,0,0,1,0.77328
8,1,1,0,1,0.73305
8,1,1,0,1,1.0795
8,0,1,0,1,0.49319
8,0,0,1,1,0.58652
8,0,0,1,1,0.43989
8,0,0,0,0,0.61316
8,0,0,0,0,0.71973
8,0,0,1,1,0.58648
8,0,0,0,0,0.63977
8,0,0,1,1,0.853
8,1,0,0,0,0.62647
8,0,0,1,1,0.51985
8,0,0,1,1,0.40022
8,0,0,1,0,0.56002
8,1,1,0,0,0.55961
8,0,1,0,0,0.74664
8,1,0,0,1,0.73305
8,0,0,1,1,0.78636
8,1,1,0,1,0.5465
8,0,0,1,1,0.45322
8,0,0,1,1,0.58648
8,0,0,0,0,0.31996
8,1,1,0,1,0.7464
8,0,0,1,1,0.78657
8,0,0,1,1,0.57331
8,0,0,1,1,0.63977
8,0,0,1,1,0.5998
8,1,0,0,0,0.53292
8,0,0,0,0,0.63978
8,0,1,0,0,1.1595
8,0,0,1,1,0.65322
8,0,0,1,0,0.63977
8,0,0,1,1,0.62668
8,0,0,1,1,0.63978
8,0,1,0,1,0.50663
8,0,0,1,1,0.41323
8,1,0,0,0,0.49319
8,0,1,0,1,0.50652
8,1,1,0,0,0.70639
8,0,0,1,1,0.58646
8,1,0,0,0,0.50652
8,1,1,0,0,0.62645
8,1,0,0,0,0.55982
8,1,1,0,1,0.6666
8,0,0,1,0,0.43989
8,0,0,1,1,0.50678
8,0,0,1,1,0.79969
8,0,0,1,1,0.86655
8,0,0,1,1,0.73318
8,0,1,0,1,0.57337
8,0,0,1,1,0.43989
8,0,0,1,1,0.6531
8,0,0,0,1,0.82662
8,0,0,1,1,0.69308
8,1,1,0,1,0.6531
8,1,1,0,0,0.67976
8,0,0,1,1,0.97293
8,0,1,0,1,0.59966
8,0,0,0,0,0.5998
8,0,0,1,1,0.57333
8,0,0,0,0,0.89297
8,0,0,0,0,0.90654
8,1,0,0,0,0.66643
8,0,0,1,1,0.66643
8,0,1,0,0,0.59981
8,0,1,0,0,0.69308
8,1,1,0,1,0.57314
8,1,0,0,0,0.67976
8,0,0,1,0,0.47989
8,0,0,0,0,0.85299
8,0,1,0,1,0.75938
8,0,0,1,1,0.66632
8,1,0,0,1,0.81301
8,0,0,1,1,0.65329
8,0,0,0,0,0.49333
8,0,0,1,1,0.38659
8,1,1,0,0,0.62645
8,0,0,1,1,0.6531
8,0,0,1,1,0.71973
8,1,1,0,1,0.5998
8,1,1,0,0,0.93319
8,0,1,0,0,0.82634
8,0,0,1,1,0.56006
8,1,0,0,0,0.38658
8,1,0,0,0,0.58651
8,0,0,1,1,0.69283
8,1,1,0,0,0.62664
8,0,0,1,1,0.59997
8,0,0,0,1,0.73306
8,0,0,1,1,0.41324
8,0,0,1,1,0.5465
8,1,1,0,1,0.49319
8,0,0,1,0,0.63997
8,0,0,1,1,0.66668
8,0,1,0,1,0.55982
8,0,0,1,1,0.58648
8,1,0,0,0,0.93295
8,0,0,1,1,0.51984
8,0,0,0,0,0.59983
8,0,0,1,0,0.85274
8,0,0,0,1,0.9063
8,0,0,0,1,0.66675
8,0,0,1,1,0.67978
8,0,1,0,1,0.53317
8,0,0,1,1,0.86598
8,0,0,0,1,0.5465
8,0,1,0,1,0.74639
8,1,1,0,1,0.50679
8,0,1,0,0,0.82663
8,1,0,0,1,1.0795
8,0,0,1,1,0.61313
8,0,1,0,1,0.7066
8,1,0,0,1,0.93295
8,1,0,0,0,0.68007
8,0,0,1,1,0.853
8,1,0,0,0,0.82632
8,0,0,1,1,0.9596
8,1,1,0,1,0.76002
8,0,1,0,1,0.49319
8,1,1,0,0,0.71973
8,0,0,0,1,0.82609
8,0,0,1,1,0.45321
8,1,0,0,0,0.78637
8,0,1,0,1,0.63999
8,0,0,1,1,0.62665
8,0,1,0,1,0.63978
8,1,0,0,0,0.70642
8,0,1,0,1,0.81275
8,0,0,1,1,0.79969
8,0,0,1,1,0.47987
8,0,0,1,1,0.48001
8,0,0,0,1,0.77348
8,0,0,1,1,0.62646
8,1,1,0,0,0.5998
8,0,0,1,0,0.47987
8,0,1,0,1,0.63978
8,1,0,0,0,0.73333
8,0,0,1,1,0.55983
